ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2024-06-18T15:13:33Z,ios,812,LT,84.15.177.85,Fighting With The Melody,Jimmy Urine,The Secret Cinematic Sounds of Jimmy Urine,spotify:track:0030KbU04p1DxgQePPHt8y,,,,,,,,fwdbtn,backbtn,True,True,False,1718723612,False
2024-06-18T15:16:27Z,ios,175213,LT,84.15.177.85,The Masochism Tango,Tom Lehrer,Presenting Tom Lehrer,spotify:track:6a9oCAow2c5NHveJx4mF8o,,,,,,,,backbtn,trackdone,True,False,False,1718723613,False
2024-06-18T15:17:00Z,ios,31478,LT,84.15.177.85,Fighting With The Melody,Jimmy Urine,The Secret Cinematic Sounds of Jimmy Urine,spotify:track:0030KbU04p1DxgQePPHt8y,,,,,,,,trackdone,fwdbtn,True,True,False,1718723787,False
2024-06-18T15:20:27Z,ios,207533,LT,84.15.177.85,Problems,Mother Mother,Eureka,spotify:track:32XPs7Frm2dQRI4BraStaX,,,,,,,,fwdbtn,trackdone,True,False,False,1718723820,False
2024-06-18T15:24:05Z,ios,216195,LT,84.15.177.85,Blond Boyz,MemeGirlz,Blond Boyz,spotify:track:1AdtW20CRB2UoOm5IxKVfC,,,,,,,,trackdone,fwdbtn,True,True,False,1718724027,False
2024-06-18T15:24:06Z,ios,905,LT,84.15.177.85,Imma Kill U,Insane Clown Posse,Bang! Pow! Boom! Blue,spotify:track:2Bke2ZbHLzv8j5Rv16uYYx,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718724245,False
2024-06-18T15:24:07Z,ios,1021,LT,84.15.177.85,Puppet Boy,DEVO,Shout,spotify:track:3sOOE5gy9FI2KuGnjqAiGg,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718724246,False
2024-06-18T15:24:08Z,ios,626,LT,84.15.177.85,I Love You Like An Alcoholic,The Taxpayers,"""God, Forgive These Bastards"" Songs From The Forgotten Life of Henry Turner",spotify:track:7u63zva845rv8tRFi9FG8a,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718724248,False
2024-06-18T15:24:08Z,ios,650,LT,84.15.177.85,Sonne,Rammstein,Mutter,spotify:track:3gVhsZtseYtY1fMuyYq06F,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718724247,False
2024-06-18T15:24:09Z,ios,1160,LT,84.15.177.85,Custer,Slipknot,.5: The Gray Chapter,spotify:track:3GiJq4AQK7324mfIQbpiTf,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718724248,False
2024-06-18T15:24:10Z,ios,46,LT,84.15.177.85,Dead But Pretty,IC3PEAK,KISS OF DEATH,spotify:track:1s5xcMrCKYWMgLNke6u2Ri,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718724249,False
2024-06-18T15:24:11Z,ios,626,LT,84.15.177.85,Nice Boys,TEMPOREX,Care,spotify:track:6uuBSo3wXnosEWVXRzZDTf,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718724250,False
2024-06-18T15:24:12Z,ios,603,LT,84.15.177.85,Smells Blood,Kensuke Ushio,DEVILMAN crybaby (Original Soundtrack),spotify:track:6ZRxnIHvjN0qTVRwz3PLtO,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718724252,False
2024-06-18T15:24:12Z,ios,603,LT,84.15.177.85,Chemical Burn,Sophiaaaahjkl;8901,Chemical Burn: Remixed,spotify:track:4GYXExrdZbHgnkkS8Cyv7e,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718724251,False
2024-06-18T15:24:13Z,ios,673,LT,84.15.177.85,Hayloft II,Mother Mother,Hayloft II (SMASHUP),spotify:track:5MBjmKZrxYFEMrEwx7ITMr,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718724252,False
2024-06-18T15:24:14Z,ios,557,LT,84.15.177.85,Human Pills,Kap Bambino,Blacklist,spotify:track:1ZYTIBBOW1Aw4MZF5zQvdK,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718724253,False
2024-06-18T15:24:15Z,ios,650,LT,84.15.177.85,PUNK TACTICS,Joey Valence & Brae,PUNK TACTICS,spotify:track:2jQ1P0aGT4WkNyJCeoQnb9,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718724255,False
2024-06-18T15:24:15Z,ios,673,LT,84.15.177.85,Savages,That Handsome Devil,History Is a Suicide Note,spotify:track:4QOXg01nSpCVzFUGXBZ4vy,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718724254,False
2024-06-18T15:24:16Z,ios,603,LT,84.15.177.85,Don't Try Suicide - Remastered 2011,Queen,The Game,spotify:track:0V7AVcMTaQqLKzxVloxWHj,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718724255,False
2024-06-18T15:24:16Z,ios,510,LT,84.15.177.85,Charlie's Inferno,That Handsome Devil,"The Heart Goes to Heaven, The Head Goes to Hell",spotify:track:1ONC00cKNdFgKiATMtcxEc,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718724256,False
2024-06-18T15:24:17Z,ios,998,LT,84.15.177.85,Noel's Lament,Kholby Wardell,Ride the Cyclone: The Musical (World Premiere Cast Recording),spotify:track:4omKMytsN5mudpBbAsZPOQ,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718724256,False
2024-06-18T15:24:19Z,ios,1393,LT,84.15.177.85,I Swallowed Shampoo,Soupy Garbage Juice,I Swallowed Shampoo,spotify:track:2y0iZQxsjDKc68gbrYixIY,,,,,,,,fwdbtn,backbtn,True,True,False,1718724257,False
2024-06-18T15:26:42Z,ios,143970,LT,84.15.177.85,Noel's Lament,Kholby Wardell,Ride the Cyclone: The Musical (World Premiere Cast Recording),spotify:track:4omKMytsN5mudpBbAsZPOQ,,,,,,,,backbtn,trackdone,True,False,False,1718724259,False
2024-06-18T16:05:35Z,ios,43541,LT,84.15.177.85,I Swallowed Shampoo,Soupy Garbage Juice,I Swallowed Shampoo,spotify:track:2y0iZQxsjDKc68gbrYixIY,,,,,,,,trackdone,fwdbtn,True,True,False,1718724402,False
2024-06-18T16:10:58Z,ios,263225,LT,84.15.177.85,Vending Machine of Love,The Stupendium,Vending Machine of Love (Theme from OnlyCans),spotify:track:2iQPYDwqxSan9N7Xg3venf,,,,,,,,fwdbtn,trackdone,True,False,False,1718726735,False
2024-06-18T16:13:47Z,ios,168533,LT,84.15.177.85,Shut Me Up,Mindless Self Indulgence,You'll Rebel to Anything (Expanded and Remastered 2008),spotify:track:3oZUlZMXkj51AyYG8lGaE7,,,,,,,,trackdone,trackdone,True,False,False,1718727058,False
2024-06-18T16:24:38Z,ios,143838,LT,84.15.177.85,"Thermodynamic Lawyer Esq, G.F.D.",Will Wood and the Tapeworms,Everything is a Lot,spotify:track:7qEG0YfQU1GEcBI9CEA4Sk,,,,,,,,trackdone,fwdbtn,True,True,False,1718727227,False
2024-06-18T16:26:51Z,ios,65503,LT,84.15.177.85,Molly,Mindless Self Indulgence,Tighter,spotify:track:2OaTBDbysLmnVG1ZcA3OgC,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718727878,False
2024-06-18T16:26:54Z,ios,2948,LT,84.15.177.85,Labyrinth,Miracle Musical,Hawaii: Part II,spotify:track:0L7MpEwFgZRP5rFdXOYaRT,,,,,,,,fwdbtn,backbtn,True,True,False,1718728011,False
2024-06-18T16:28:46Z,ios,104880,LT,84.15.177.85,Molly,Mindless Self Indulgence,Tighter,spotify:track:2OaTBDbysLmnVG1ZcA3OgC,,,,,,,,backbtn,trackdone,True,False,False,1718728014,False
2024-06-18T16:29:18Z,ios,17546,LT,84.15.177.85,Labyrinth,Miracle Musical,Hawaii: Part II,spotify:track:0L7MpEwFgZRP5rFdXOYaRT,,,,,,,,trackdone,fwdbtn,True,True,False,1718728126,False
2024-06-18T16:29:21Z,ios,2925,LT,84.15.177.85,Perfect Nothing,Ghost and Pals,Nothing Perfect,spotify:track:332tNtAAaBb1Qvcn7FFzIw,,,,,,,,fwdbtn,backbtn,True,True,False,1718728158,False
2024-06-18T16:29:22Z,ios,162,LT,84.15.177.85,Labyrinth,Miracle Musical,Hawaii: Part II,spotify:track:0L7MpEwFgZRP5rFdXOYaRT,,,,,,,,backbtn,backbtn,True,True,False,1718728161,False
2024-06-18T16:31:06Z,ios,104880,LT,84.15.177.85,Molly,Mindless Self Indulgence,Tighter,spotify:track:2OaTBDbysLmnVG1ZcA3OgC,,,,,,,,backbtn,trackdone,True,False,False,1718728162,False
2024-06-18T16:32:56Z,ios,109218,LT,84.15.177.85,Labyrinth,Miracle Musical,Hawaii: Part II,spotify:track:0L7MpEwFgZRP5rFdXOYaRT,,,,,,,,trackdone,backbtn,True,True,False,1718728266,False
2024-06-18T16:34:40Z,ios,104880,LT,84.15.177.85,Molly,Mindless Self Indulgence,Tighter,spotify:track:2OaTBDbysLmnVG1ZcA3OgC,,,,,,,,backbtn,trackdone,True,False,False,1718728376,False
2024-06-18T16:35:45Z,ios,63127,LT,84.15.177.85,Labyrinth,Miracle Musical,Hawaii: Part II,spotify:track:0L7MpEwFgZRP5rFdXOYaRT,,,,,,,,trackdone,backbtn,True,True,False,1718728480,False
2024-06-18T16:35:49Z,ios,3834,LT,84.15.177.85,Molly,Mindless Self Indulgence,Tighter,spotify:track:2OaTBDbysLmnVG1ZcA3OgC,,,,,,,,backbtn,trackdone,True,False,False,1718728545,False
2024-06-18T16:35:52Z,ios,2283,LT,84.15.177.85,Labyrinth,Miracle Musical,Hawaii: Part II,spotify:track:0L7MpEwFgZRP5rFdXOYaRT,,,,,,,,trackdone,backbtn,True,True,False,1718728549,False
2024-06-18T16:37:36Z,ios,104880,LT,84.15.177.85,Molly,Mindless Self Indulgence,Tighter,spotify:track:2OaTBDbysLmnVG1ZcA3OgC,,,,,,,,backbtn,trackdone,True,False,False,1718728552,False
2024-06-18T16:40:09Z,ios,152745,LT,84.15.177.85,Labyrinth,Miracle Musical,Hawaii: Part II,spotify:track:0L7MpEwFgZRP5rFdXOYaRT,,,,,,,,trackdone,trackdone,True,False,False,1718728656,False
2024-06-18T16:42:34Z,ios,144822,LT,84.15.177.85,Perfect Nothing,Ghost and Pals,Nothing Perfect,spotify:track:332tNtAAaBb1Qvcn7FFzIw,,,,,,,,trackdone,trackdone,True,False,False,1718728809,False
2024-06-18T16:46:29Z,ios,233979,LT,84.15.177.85,The Red Means I Love You,Madds Buckley,Sunset on Summerville,spotify:track:3FD23QWCO0aP7fzKXHCDE8,,,,,,,,trackdone,trackdone,True,False,False,1718728954,False
2024-06-18T16:49:47Z,ios,198026,LT,84.15.177.85,Digital Silence,Peter McPoland,Digital Silence,spotify:track:6cJSXxvl9l94huIUIqsEQo,,,,,,,,trackdone,trackdone,True,False,False,1718729189,False
2024-06-18T16:52:21Z,ios,153453,LT,84.15.177.85,I Am a Poseur,X-Ray Spex,Germ Free Adolescents,spotify:track:78Kve43aUj99QZCoIIK48h,,,,,,,,trackdone,trackdone,True,False,False,1718729387,False
2024-06-18T16:52:26Z,ios,3997,LT,84.15.177.85,生きてるおばけは生きている,Utsu-P,GALAPAGOS,spotify:track:2sWdQfVWACeiCfE0rK6Gf7,,,,,,,,trackdone,fwdbtn,True,True,False,1718729541,False
2024-06-18T16:52:27Z,ios,975,LT,84.15.177.85,Kitty City,Cyriak Harris,Animation Mix,spotify:track:2lx3KjCKt6K9ANXZViY6Nv,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718729546,False
2024-06-18T17:25:19Z,ios,136695,LT,84.15.179.220,The Masochism Tango,Tom Lehrer,Presenting Tom Lehrer,spotify:track:6a9oCAow2c5NHveJx4mF8o,,,,,,,,fwdbtn,unexpected-exit-while-paused,True,False,False,1718729547,False
2024-06-18T18:46:22Z,ios,31509,LT,84.15.179.220,Fighting With The Melody,Jimmy Urine,The Secret Cinematic Sounds of Jimmy Urine,spotify:track:0030KbU04p1DxgQePPHt8y,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718732496,False
2024-06-18T18:46:26Z,ios,4411,LT,84.15.179.220,Problems,Mother Mother,Eureka,spotify:track:32XPs7Frm2dQRI4BraStaX,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718736382,False
2024-06-18T18:46:30Z,ios,3575,LT,84.15.179.220,Blond Boyz,MemeGirlz,Blond Boyz,spotify:track:1AdtW20CRB2UoOm5IxKVfC,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718736386,False
2024-06-18T18:46:31Z,ios,1393,LT,84.15.179.220,Imma Kill U,Insane Clown Posse,Bang! Pow! Boom! Blue,spotify:track:2Bke2ZbHLzv8j5Rv16uYYx,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718736390,False
2024-06-18T18:47:01Z,ios,5735,LT,84.15.179.220,Puppet Boy,DEVO,Shout,spotify:track:3sOOE5gy9FI2KuGnjqAiGg,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718736391,False
2024-06-18T18:47:06Z,ios,4969,LT,84.15.179.220,Sonne,Rammstein,Mutter,spotify:track:3gVhsZtseYtY1fMuyYq06F,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718736421,False
2024-06-18T18:47:08Z,ios,2368,LT,84.15.179.220,I Love You Like An Alcoholic,The Taxpayers,"""God, Forgive These Bastards"" Songs From The Forgotten Life of Henry Turner",spotify:track:7u63zva845rv8tRFi9FG8a,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718736426,False
2024-06-18T18:47:10Z,ios,1230,LT,84.15.179.220,Custer,Slipknot,.5: The Gray Chapter,spotify:track:3GiJq4AQK7324mfIQbpiTf,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718736428,False
2024-06-18T18:47:11Z,ios,1137,LT,84.15.179.220,Dead But Pretty,IC3PEAK,KISS OF DEATH,spotify:track:1s5xcMrCKYWMgLNke6u2Ri,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718736430,False
2024-06-18T18:47:12Z,ios,1068,LT,84.15.179.220,Nice Boys,TEMPOREX,Care,spotify:track:6uuBSo3wXnosEWVXRzZDTf,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718736431,False
2024-06-18T18:47:13Z,ios,441,LT,84.15.179.220,Chemical Burn,Sophiaaaahjkl;8901,Chemical Burn: Remixed,spotify:track:4GYXExrdZbHgnkkS8Cyv7e,,,,,,,,fwdbtn,backbtn,True,True,False,1718736432,False
2024-06-18T18:47:14Z,ios,696,LT,84.15.179.220,Chemical Burn,Sophiaaaahjkl;8901,Chemical Burn: Remixed,spotify:track:4GYXExrdZbHgnkkS8Cyv7e,,,,,,,,fwdbtn,backbtn,True,True,False,1718736434,False
2024-06-18T18:47:14Z,ios,1021,LT,84.15.179.220,Nice Boys,TEMPOREX,Care,spotify:track:6uuBSo3wXnosEWVXRzZDTf,,,,,,,,backbtn,fwdbtn,True,True,False,1718736433,False
2024-06-18T18:47:15Z,ios,626,LT,84.15.179.220,Nice Boys,TEMPOREX,Care,spotify:track:6uuBSo3wXnosEWVXRzZDTf,,,,,,,,backbtn,fwdbtn,True,True,False,1718736434,False
2024-06-18T18:47:32Z,ios,17368,LT,84.15.179.220,Chemical Burn,Sophiaaaahjkl;8901,Chemical Burn: Remixed,spotify:track:4GYXExrdZbHgnkkS8Cyv7e,,,,,,,,fwdbtn,backbtn,True,True,False,1718736435,False
2024-06-18T18:48:42Z,ios,69822,LT,84.15.179.220,Nice Boys,TEMPOREX,Care,spotify:track:6uuBSo3wXnosEWVXRzZDTf,,,,,,,,backbtn,fwdbtn,True,True,False,1718736452,False
2024-06-18T18:48:43Z,ios,673,LT,84.15.179.220,Chemical Burn,Sophiaaaahjkl;8901,Chemical Burn: Remixed,spotify:track:4GYXExrdZbHgnkkS8Cyv7e,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718736522,False
2024-06-18T18:50:31Z,ios,109280,LT,84.15.179.220,Smells Blood,Kensuke Ushio,DEVILMAN crybaby (Original Soundtrack),spotify:track:6ZRxnIHvjN0qTVRwz3PLtO,,,,,,,,fwdbtn,trackdone,True,False,False,1718736523,False
2024-06-18T18:54:07Z,ios,215040,LT,84.15.179.220,Hayloft II,Mother Mother,Hayloft II (SMASHUP),spotify:track:5MBjmKZrxYFEMrEwx7ITMr,,,,,,,,trackdone,trackdone,True,False,False,1718736631,False
2024-06-18T18:56:24Z,ios,137000,LT,84.15.179.220,Human Pills,Kap Bambino,Blacklist,spotify:track:1ZYTIBBOW1Aw4MZF5zQvdK,,,,,,,,trackdone,trackdone,True,False,False,1718736847,False
2024-06-18T19:01:06Z,ios,281038,LT,84.15.179.220,Savages,That Handsome Devil,History Is a Suicide Note,spotify:track:4QOXg01nSpCVzFUGXBZ4vy,,,,,,,,trackdone,trackdone,True,False,False,1718736984,False
2024-06-18T19:03:30Z,ios,143609,LT,84.15.179.220,PUNK TACTICS,Joey Valence & Brae,PUNK TACTICS,spotify:track:2jQ1P0aGT4WkNyJCeoQnb9,,,,,,,,trackdone,trackdone,True,False,False,1718737266,False
2024-06-18T19:08:18Z,ios,166994,LT,84.15.179.220,Don't Try Suicide - Remastered 2011,Queen,The Game,spotify:track:0V7AVcMTaQqLKzxVloxWHj,,,,,,,,trackdone,fwdbtn,True,True,False,1718737410,False
2024-06-18T19:12:02Z,ios,224853,LT,84.15.179.220,Charlie's Inferno,That Handsome Devil,"The Heart Goes to Heaven, The Head Goes to Hell",spotify:track:1ONC00cKNdFgKiATMtcxEc,,,,,,,,fwdbtn,trackdone,True,False,False,1718737698,False
2024-06-18T19:12:20Z,ios,17225,LT,84.15.179.220,Noel's Lament,Kholby Wardell,Ride the Cyclone: The Musical (World Premiere Cast Recording),spotify:track:4omKMytsN5mudpBbAsZPOQ,,,,,,,,trackdone,fwdbtn,True,True,False,1718737922,False
2024-06-18T19:12:21Z,ios,835,LT,84.15.179.220,I Swallowed Shampoo,Soupy Garbage Juice,I Swallowed Shampoo,spotify:track:2y0iZQxsjDKc68gbrYixIY,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718737940,False
2024-06-18T19:16:43Z,ios,263225,LT,84.15.179.220,Vending Machine of Love,The Stupendium,Vending Machine of Love (Theme from OnlyCans),spotify:track:2iQPYDwqxSan9N7Xg3venf,,,,,,,,fwdbtn,trackdone,True,False,False,1718737941,False
2024-06-18T19:20:47Z,ios,218854,LT,84.15.179.220,Shut Me Up,Mindless Self Indulgence,You'll Rebel to Anything (Expanded and Remastered 2008),spotify:track:3oZUlZMXkj51AyYG8lGaE7,,,,,,,,trackdone,fwdbtn,True,True,False,1718738203,False
2024-06-18T19:20:48Z,ios,1300,LT,84.15.179.220,"Thermodynamic Lawyer Esq, G.F.D.",Will Wood and the Tapeworms,Everything is a Lot,spotify:track:7qEG0YfQU1GEcBI9CEA4Sk,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718738447,False
2024-06-18T19:22:38Z,ios,104880,LT,84.15.179.220,Molly,Mindless Self Indulgence,Tighter,spotify:track:2OaTBDbysLmnVG1ZcA3OgC,,,,,,,,fwdbtn,trackdone,True,False,False,1718738448,False
2024-06-18T19:23:04Z,ios,23908,LT,84.15.179.220,Labyrinth,Miracle Musical,Hawaii: Part II,spotify:track:0L7MpEwFgZRP5rFdXOYaRT,,,,,,,,trackdone,fwdbtn,True,True,False,1718738558,False
2024-06-18T19:26:24Z,ios,144822,LT,84.15.179.220,Perfect Nothing,Ghost and Pals,Nothing Perfect,spotify:track:332tNtAAaBb1Qvcn7FFzIw,,,,,,,,fwdbtn,trackdone,True,False,False,1718738584,False
2024-06-18T19:26:36Z,ios,7580,LT,84.15.179.220,The Red Means I Love You,Madds Buckley,Sunset on Summerville,spotify:track:3FD23QWCO0aP7fzKXHCDE8,,,,,,,,trackdone,fwdbtn,True,True,False,1718738784,False
2024-06-18T19:29:36Z,ios,147307,LT,84.15.179.220,Digital Silence,Peter McPoland,Digital Silence,spotify:track:6cJSXxvl9l94huIUIqsEQo,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718738796,False
2024-06-18T19:32:09Z,ios,153453,LT,84.15.179.220,I Am a Poseur,X-Ray Spex,Germ Free Adolescents,spotify:track:78Kve43aUj99QZCoIIK48h,,,,,,,,fwdbtn,trackdone,True,False,False,1718738976,False
2024-06-18T19:35:31Z,ios,201648,LT,84.15.179.220,生きてるおばけは生きている,Utsu-P,GALAPAGOS,spotify:track:2sWdQfVWACeiCfE0rK6Gf7,,,,,,,,trackdone,trackdone,True,False,False,1718739129,False
2024-06-18T20:00:11Z,ios,138388,LT,84.15.179.220,Kitty City,Cyriak Harris,Animation Mix,spotify:track:2lx3KjCKt6K9ANXZViY6Nv,,,,,,,,trackdone,fwdbtn,True,True,False,1718739331,False
2024-06-18T20:03:18Z,ios,175213,LT,84.15.179.220,The Masochism Tango,Tom Lehrer,Presenting Tom Lehrer,spotify:track:6a9oCAow2c5NHveJx4mF8o,,,,,,,,fwdbtn,trackdone,True,False,False,1718740811,False
2024-06-18T20:06:17Z,ios,175213,LT,84.15.179.220,The Masochism Tango,Tom Lehrer,Presenting Tom Lehrer,spotify:track:6a9oCAow2c5NHveJx4mF8o,,,,,,,,trackdone,trackdone,True,False,False,1718740998,False
2024-06-18T20:09:13Z,ios,175213,LT,84.15.179.220,The Masochism Tango,Tom Lehrer,Presenting Tom Lehrer,spotify:track:6a9oCAow2c5NHveJx4mF8o,,,,,,,,trackdone,trackdone,True,False,False,1718741177,False
2024-06-18T20:12:10Z,ios,175213,LT,84.15.179.220,The Masochism Tango,Tom Lehrer,Presenting Tom Lehrer,spotify:track:6a9oCAow2c5NHveJx4mF8o,,,,,,,,trackdone,trackdone,True,False,False,1718741353,False
2024-06-18T20:12:54Z,ios,23466,LT,84.15.179.220,The Masochism Tango,Tom Lehrer,Presenting Tom Lehrer,spotify:track:6a9oCAow2c5NHveJx4mF8o,,,,,,,,trackdone,fwdbtn,True,True,False,1718741530,False
2024-06-18T20:12:58Z,ios,2020,LT,84.15.179.220,Fighting With The Melody,Jimmy Urine,The Secret Cinematic Sounds of Jimmy Urine,spotify:track:0030KbU04p1DxgQePPHt8y,,,,,,,,fwdbtn,backbtn,True,True,False,1718741574,False
2024-06-18T20:15:52Z,ios,175213,LT,84.15.179.220,The Masochism Tango,Tom Lehrer,Presenting Tom Lehrer,spotify:track:6a9oCAow2c5NHveJx4mF8o,,,,,,,,backbtn,trackdone,True,False,False,1718741578,False
2024-06-18T20:16:01Z,ios,7399,LT,84.15.179.220,Fighting With The Melody,Jimmy Urine,The Secret Cinematic Sounds of Jimmy Urine,spotify:track:0030KbU04p1DxgQePPHt8y,,,,,,,,trackdone,backbtn,True,True,False,1718741752,False
2024-06-18T20:18:55Z,ios,175213,LT,84.15.179.220,The Masochism Tango,Tom Lehrer,Presenting Tom Lehrer,spotify:track:6a9oCAow2c5NHveJx4mF8o,,,,,,,,backbtn,trackdone,True,False,False,1718741761,False
2024-06-18T20:19:43Z,ios,46455,LT,84.15.179.220,Fighting With The Melody,Jimmy Urine,The Secret Cinematic Sounds of Jimmy Urine,spotify:track:0030KbU04p1DxgQePPHt8y,,,,,,,,trackdone,backbtn,True,True,False,1718741935,False
2024-06-18T20:19:45Z,ios,255,LT,84.15.179.220,Fighting With The Melody,Jimmy Urine,The Secret Cinematic Sounds of Jimmy Urine,spotify:track:0030KbU04p1DxgQePPHt8y,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718741985,False
2024-06-18T20:19:45Z,ios,2391,LT,84.15.179.220,The Masochism Tango,Tom Lehrer,Presenting Tom Lehrer,spotify:track:6a9oCAow2c5NHveJx4mF8o,,,,,,,,backbtn,fwdbtn,True,True,False,1718741983,False
2024-06-18T20:19:47Z,ios,1602,LT,84.15.179.220,Problems,Mother Mother,Eureka,spotify:track:32XPs7Frm2dQRI4BraStaX,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718741985,False
2024-06-18T20:19:48Z,ios,1114,LT,84.15.179.220,Blond Boyz,MemeGirlz,Blond Boyz,spotify:track:1AdtW20CRB2UoOm5IxKVfC,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718741987,False
2024-06-18T20:19:49Z,ios,1253,LT,84.15.179.220,Imma Kill U,Insane Clown Posse,Bang! Pow! Boom! Blue,spotify:track:2Bke2ZbHLzv8j5Rv16uYYx,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718741988,False
2024-06-18T20:22:59Z,ios,190533,LT,84.15.181.9,Puppet Boy,DEVO,Shout,spotify:track:3sOOE5gy9FI2KuGnjqAiGg,,,,,,,,fwdbtn,trackdone,True,False,False,1718741989,False
2024-06-18T20:27:32Z,ios,272440,LT,84.15.181.9,Sonne,Rammstein,Mutter,spotify:track:3gVhsZtseYtY1fMuyYq06F,,,,,,,,trackdone,trackdone,True,False,False,1718742179,False
2024-06-18T20:28:04Z,ios,30634,LT,84.15.181.9,I Love You Like An Alcoholic,The Taxpayers,"""God, Forgive These Bastards"" Songs From The Forgotten Life of Henry Turner",spotify:track:7u63zva845rv8tRFi9FG8a,,,,,,,,trackdone,fwdbtn,True,True,False,1718742452,False
2024-06-18T20:28:06Z,ios,1787,LT,84.15.181.9,Custer,Slipknot,.5: The Gray Chapter,spotify:track:3GiJq4AQK7324mfIQbpiTf,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718742484,False
2024-06-18T20:28:07Z,ios,1230,LT,84.15.181.9,Dead But Pretty,IC3PEAK,KISS OF DEATH,spotify:track:1s5xcMrCKYWMgLNke6u2Ri,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718742486,False
2024-06-18T20:28:08Z,ios,1091,LT,84.15.181.9,Nice Boys,TEMPOREX,Care,spotify:track:6uuBSo3wXnosEWVXRzZDTf,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718742487,False
2024-06-18T20:28:09Z,ios,510,LT,84.15.181.9,Chemical Burn,Sophiaaaahjkl;8901,Chemical Burn: Remixed,spotify:track:4GYXExrdZbHgnkkS8Cyv7e,,,,,,,,fwdbtn,backbtn,True,True,False,1718742488,False
2024-06-18T20:30:39Z,ios,129219,LT,84.15.181.9,Nice Boys,TEMPOREX,Care,spotify:track:6uuBSo3wXnosEWVXRzZDTf,,,,,,,,backbtn,fwdbtn,True,True,False,1718742489,False
2024-06-18T20:30:41Z,ios,1486,LT,84.15.181.9,Chemical Burn,Sophiaaaahjkl;8901,Chemical Burn: Remixed,spotify:track:4GYXExrdZbHgnkkS8Cyv7e,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718742639,False
2024-06-18T20:32:29Z,ios,109280,LT,84.15.181.9,Smells Blood,Kensuke Ushio,DEVILMAN crybaby (Original Soundtrack),spotify:track:6ZRxnIHvjN0qTVRwz3PLtO,,,,,,,,fwdbtn,trackdone,True,False,False,1718742641,False
2024-06-18T20:33:04Z,ios,33138,LT,84.15.181.9,Hayloft II,Mother Mother,Hayloft II (SMASHUP),spotify:track:5MBjmKZrxYFEMrEwx7ITMr,,,,,,,,trackdone,fwdbtn,True,True,False,1718742749,False
2024-06-18T20:33:29Z,ios,21710,LT,84.15.181.9,Human Pills,Kap Bambino,Blacklist,spotify:track:1ZYTIBBOW1Aw4MZF5zQvdK,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718742784,False
2024-06-18T20:33:30Z,ios,905,LT,84.15.181.9,Savages,That Handsome Devil,History Is a Suicide Note,spotify:track:4QOXg01nSpCVzFUGXBZ4vy,,,,,,,,fwdbtn,fwdbtn,True,True,False,1718742809,False
